transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store,store_location,category,reorder_point,reorder_quantity,supplier_id,customer_loyalty_level,promotion_applied
100002668,4683,505814,TV,Appliances,1,267.77,9/7/2024 03:19,114,newyorkny.com,Online,web-116,145,158,web-303,Silver,FALSE
100002669,9808,505703,Camera,Appliances,3,516.05,3/30/2024 21:54,103,chicagoil.com,Online,web-31,86,252,web-434,Silver,TRUE
100002670,5729,505289,Fridge,Electronics,4,737.56,3/9/2024 22:36,111,miamifl.com,Online,web-361,70,162,web-223,Silver,TRUE
100002671,3755,505550,Laptop,Electronics,4,106.93,4/24/2024 11:01,110,newyorkny.com,Online,web-406,117,254,web-422,Silver,FALSE
100002672,8492,505789,TV,Appliances,1,1987.83,8/9/2024 17:34,112,miamifl.com,Online,web-142,114,248,web-195,Platinum,TRUE
100002673,9115,505209,TV,Appliances,1,375.4,8/26/2024 12:32,120,chicagoil.com,Online,web-109,88,297,web-235,Platinum,FALSE
100002674,9369,505285,Tablet,Electronics,1,748.04,2/11/2024 23:31,117,dallastx.com,Online,web-233,99,174,web-242,Platinum,FALSE
100002675,2854,505954,Laptop,Electronics,2,1775.59,4/6/2024 18:45,111,losangelesca.com,Online,web-460,81,153,web-381,Bronze,FALSE
100002676,2871,505463,TV,Appliances,5,1643.37,5/23/2024 8:12,117,losangelesca.com,Online,web-213,110,118,web-448,Gold,FALSE
100002677,5389,505488,Fridge,Appliances,2,340.52,3/5/2024 21:31,113,losangelesca.com,Online,web-104,142,107,web-412,Silver,FALSE
100002678,9898,505534,Laptop,Electronics,5,896.56,4/13/2024 14:03,113,dallastx.com,Online,web-63,111,248,web-304,Gold,TRUE
100002679,7010,505319,Laptop,Appliances,2,1367.51,3/13/2024 12:43,108,losangelesca.com,Online,web-271,80,274,web-381,Silver,FALSE
100002680,9880,505626,TV,Appliances,4,1816.92,8/2/2024 19:35,112,dallastx.com,Online,web-164,89,189,web-228,Gold,FALSE
100002681,1681,505333,Laptop,Electronics,1,1621.94,1/6/2024 14:18,114,losangelesca.com,Online,web-188,130,120,web-309,Bronze,TRUE
100002682,8231,505517,Tablet,Appliances,1,720.69,4/24/2024 4:26,111,chicagoil.com,Online,web-289,120,238,web-117,Platinum,FALSE
100002683,9951,505215,Laptop,Appliances,1,1399.21,5/25/2024 3:18,110,chicagoil.com,Online,web-206,130,229,web-242,Bronze,FALSE
100002684,4580,505879,Smartphone,Appliances,2,1070.97,7/17/2024 5:10,103,chicagoil.com,Online,web-497,149,230,web-156,Bronze,FALSE
100002685,7965,505421,Washing Machine,Appliances,2,1017.02,8/9/2024 09:28,117,chicagoil.com,Online,web-252,91,190,web-465,Silver,FALSE
100002686,2677,505226,Smartphone,Electronics,2,1080.63,7/6/2024 13:25,101,losangelesca.com,Online,web-11,56,295,web-186,Gold,TRUE
100002687,5055,505577,Headphones,Electronics,5,1130.31,6/7/2024 14:42,106,losangelesca.com,Online,web-252,144,213,web-314,Bronze,FALSE
100002688,5877,505212,Laptop,Electronics,4,1369.95,5/30/2024 8:18,118,losangelesca.com,Online,web-420,81,240,web-153,Silver,TRUE
100002689,1528,505632,Camera,Appliances,1,729.7,3/7/2024 07:45,117,miamifl.com,Online,web-63,51,212,web-302,Bronze,FALSE
100002690,8368,505239,Camera,Appliances,3,717.33,3/25/2024 3:36,106,chicagoil.com,Online,web-222,143,235,web-470,Gold,FALSE
100002691,5305,505607,TV,Electronics,1,206.48,1/3/2024 00:21,111,losangelesca.com,Online,web-384,72,147,web-480,Gold,FALSE
100002692,6711,505880,Headphones,Electronics,2,1282.25,5/26/2024 1:29,105,miamifl.com,Online,web-318,107,235,web-287,Gold,FALSE
100002693,2425,505469,Smartphone,Electronics,1,891.21,4/13/2024 14:25,103,dallastx.com,Online,web-427,110,103,web-266,Silver,FALSE
100002694,8193,505821,Fridge,Appliances,3,129.91,7/2/2024 18:58,106,newyorkny.com,Online,web-130,67,273,web-423,Gold,TRUE
100002695,2923,505395,Washing Machine,Appliances,5,1227.08,7/12/2024 18:42,117,losangelesca.com,Online,web-130,137,244,web-259,Silver,FALSE
100002696,4882,505670,Tablet,Electronics,3,1822.27,1/4/2024 21:58,118,chicagoil.com,Online,web-280,60,187,web-166,Bronze,FALSE
100002697,4438,505839,Tablet,Appliances,1,207.6,8/8/2024 17:32,113,losangelesca.com,Online,web-363,108,223,web-339,Platinum,FALSE
100002698,6744,505141,Tablet,Electronics,4,502.69,7/20/2024 2:14,114,newyorkny.com,Online,web-472,123,146,web-399,Bronze,FALSE
100002699,8015,505184,Headphones,Appliances,4,232.85,9/13/2024 21:16,119,newyorkny.com,Online,web-433,76,285,web-226,Silver,TRUE
100002700,3719,505435,TV,Appliances,4,979.44,8/16/2024 8:23,102,chicagoil.com,Online,web-48,59,230,web-200,Bronze,FALSE
100002701,3281,505605,Washing Machine,Electronics,3,1808.66,4/25/2024 16:54,111,newyorkny.com,Online,web-138,101,162,web-437,Bronze,TRUE
100002702,4385,505218,Camera,Electronics,2,643.65,6/28/2024 20:35,120,chicagoil.com,Online,web-383,70,254,web-401,Platinum,TRUE
100002703,4390,505494,TV,Appliances,3,1666.15,8/19/2024 11:23,109,miamifl.com,Online,web-156,95,214,web-392,Bronze,TRUE
100002704,1972,505390,Washing Machine,Appliances,3,659.7,9/6/2024 16:19,113,miamifl.com,Online,web-1,55,232,web-340,Bronze,TRUE
100002705,6747,505567,Headphones,Electronics,4,1384.31,7/15/2024 1:11,119,miamifl.com,Online,web-2,92,150,web-128,Gold,FALSE
100002706,9720,505714,Camera,Electronics,1,1392.84,6/15/2024 23:22,120,dallastx.com,Online,web-30,95,103,web-167,Bronze,TRUE
100002707,5605,505853,Headphones,Electronics,3,1412.15,5/12/2024 23:29,117,chicagoil.com,Online,web-382,75,274,web-161,Bronze,FALSE
100002708,9827,505419,TV,Appliances,2,1851.42,7/30/2024 12:48,110,losangelesca.com,Online,web-375,70,118,web-252,Silver,FALSE
100002709,3758,505803,Headphones,Electronics,2,864.86,7/4/2024 11:00,106,miamifl.com,Online,web-139,104,243,web-443,Bronze,FALSE
100002710,6302,505961,Camera,Electronics,4,974.12,3/21/2024 4:31,118,chicagoil.com,Online,web-18,106,254,web-295,Silver,TRUE
100002711,5794,505554,Tablet,Electronics,4,1110.44,5/16/2024 4:47,117,dallastx.com,Online,web-401,129,243,web-139,Platinum,TRUE
100002712,5740,505331,Laptop,Appliances,2,259.92,3/23/2024 11:09,106,chicagoil.com,Online,web-227,127,210,web-479,Bronze,FALSE
100002713,5380,505667,Camera,Appliances,3,938.47,3/15/2024 8:38,118,losangelesca.com,Online,web-189,68,192,web-297,Bronze,FALSE
100002714,9428,505517,Fridge,Appliances,4,532.53,9/14/2024 18:38,110,losangelesca.com,Online,web-210,85,261,web-413,Bronze,FALSE
100002715,2560,505397,Washing Machine,Electronics,1,537.85,3/9/2024 05:08,115,dallastx.com,Online,web-23,133,264,web-481,Platinum,TRUE
100002716,3221,505975,Headphones,Electronics,1,236.16,4/7/2024 02:58,102,chicagoil.com,Online,web-76,131,250,web-488,Bronze,TRUE
100002717,7743,505538,Tablet,Electronics,5,1694.71,8/26/2024 20:56,111,chicagoil.com,Online,web-122,89,296,web-117,Bronze,FALSE
100002718,1971,505293,TV,Appliances,1,1699.42,9/12/2024 12:17,105,miamifl.com,Online,web-396,136,274,web-259,Silver,TRUE
100002719,5543,505977,Smartphone,Electronics,3,1352.21,8/21/2024 6:47,102,dallastx.com,Online,web-441,149,233,web-342,Platinum,FALSE
100002720,3078,505171,TV,Electronics,2,1669.39,1/21/2024 0:23,108,miamifl.com,Online,web-62,139,174,web-442,Platinum,FALSE
100002721,3174,505961,Headphones,Electronics,1,780.38,9/11/2024 20:38,103,losangelesca.com,Online,web-26,115,203,web-294,Gold,TRUE
100002722,5090,505921,TV,Electronics,3,875.2,4/2/2024 10:58,108,losangelesca.com,Online,web-372,81,293,web-137,Platinum,FALSE
100002723,3396,505587,Tablet,Appliances,4,1457.73,6/25/2024 8:38,106,chicagoil.com,Online,web-216,138,262,web-125,Platinum,FALSE
100002724,6277,505795,Camera,Electronics,2,1745.5,2/10/2024 09:05,120,newyorkny.com,Online,web-159,109,277,web-176,Platinum,FALSE
100002725,5055,505476,Smartphone,Electronics,3,375.23,3/10/2024 02:14,118,miamifl.com,Online,web-496,68,287,web-412,Bronze,TRUE
100002726,7434,505283,Laptop,Electronics,4,879.53,4/7/2024 21:13,118,newyorkny.com,Online,web-397,100,104,web-318,Silver,TRUE
100002727,9019,505113,TV,Appliances,2,1771.79,2/9/2024 20:06,115,dallastx.com,Online,web-20,121,215,web-438,Gold,FALSE
100002728,3329,505790,Washing Machine,Electronics,3,388.91,6/22/2024 18:47,103,newyorkny.com,Online,web-227,141,292,web-488,Silver,FALSE
100002729,5402,505603,Washing Machine,Appliances,2,877.41,5/21/2024 6:37,106,newyorkny.com,Online,web-393,109,174,web-432,Bronze,TRUE
100002730,7786,505788,Tablet,Electronics,3,1051.71,1/15/2024 13:21,107,losangelesca.com,Online,web-310,147,187,web-432,Platinum,TRUE
100002731,7146,505207,Laptop,Appliances,5,1075.15,1/7/2024 03:41,106,newyorkny.com,Online,web-248,140,207,web-287,Silver,TRUE
100002732,8405,505505,Washing Machine,Electronics,4,1046.77,2/28/2024 9:42,101,chicagoil.com,Online,web-81,112,140,web-234,Silver,FALSE
100002733,2237,505548,Laptop,Appliances,1,1577.9,1/13/2024 7:12,107,dallastx.com,Online,web-299,125,271,web-250,Gold,FALSE
100002734,2525,505635,Headphones,Electronics,4,912.05,3/29/2024 8:12,114,losangelesca.com,Online,web-210,80,181,web-142,Silver,TRUE
100002735,7600,505774,Headphones,Appliances,4,361.58,2/11/2024 01:26,113,losangelesca.com,Online,web-268,143,273,web-400,Gold,TRUE
100002736,9447,505792,Fridge,Appliances,5,1198.85,1/5/2024 10:44,117,losangelesca.com,Online,web-379,115,291,web-483,Gold,FALSE
100002737,5558,505187,Headphones,Electronics,2,1869.17,2/23/2024 8:14,114,dallastx.com,Online,web-82,135,196,web-122,Platinum,TRUE
100002738,7046,505222,Tablet,Electronics,2,876.6,9/7/2024 17:38,110,miamifl.com,Online,web-90,117,263,web-487,Gold,TRUE
100002739,8449,505246,Laptop,Appliances,3,506.38,2/23/2024 21:22,105,chicagoil.com,Online,web-375,122,219,web-235,Bronze,FALSE
100002740,8996,505504,Headphones,Appliances,1,1226.84,4/10/2024 03:37,115,newyorkny.com,Online,web-287,84,100,web-201,Gold,TRUE
100002741,6362,505510,Fridge,Electronics,2,891.4,6/20/2024 10:06,116,newyorkny.com,Online,web-257,126,153,web-350,Platinum,FALSE
100002742,1040,505811,Washing Machine,Electronics,4,89.35,3/19/2024 23:18,118,chicagoil.com,Online,web-338,60,140,web-338,Gold,FALSE
100002743,2526,505704,Laptop,Appliances,2,1695.96,6/28/2024 14:32,113,newyorkny.com,Online,web-459,71,214,web-116,Platinum,FALSE
100002744,8511,505204,Fridge,Electronics,4,1849.75,2/9/2024 19:56,105,miamifl.com,Online,web-169,117,125,web-185,Bronze,FALSE
100002745,6869,505859,Fridge,Appliances,4,1215.54,8/6/2024 10:08,114,miamifl.com,Online,web-383,105,236,web-416,Platinum,FALSE
100002746,2037,505272,Washing Machine,Appliances,1,1902.15,1/28/2024 13:34,118,dallastx.com,Online,web-405,106,263,web-438,Platinum,FALSE
100002747,9756,505166,Laptop,Electronics,5,899.86,3/11/2024 08:03,111,dallastx.com,Online,web-156,71,229,web-312,Bronze,TRUE
100002748,7516,505472,TV,Appliances,4,1013.44,2/15/2024 23:58,106,losangelesca.com,Online,web-78,114,214,web-334,Gold,TRUE
100002749,4568,505303,TV,Appliances,4,165.67,5/2/2024 03:56,116,chicagoil.com,Online,web-232,112,191,web-116,Gold,TRUE
100002750,8039,505446,Fridge,Appliances,4,704.39,8/8/2024 19:59,105,newyorkny.com,Online,web-473,111,233,web-269,Platinum,FALSE
100002751,4470,505305,Smartphone,Appliances,3,1438.94,3/21/2024 20:31,117,chicagoil.com,Online,web-105,82,215,web-105,Gold,FALSE
100002752,9105,505709,Fridge,Appliances,4,1456.15,1/18/2024 5:41,115,miamifl.com,Online,web-380,113,184,web-205,Platinum,TRUE
100002753,5399,505964,Laptop,Electronics,2,1651.94,4/20/2024 18:14,113,dallastx.com,Online,web-136,150,113,web-264,Gold,FALSE
100002754,6289,505513,Headphones,Electronics,2,1102.71,8/4/2024 06:58,101,chicagoil.com,Online,web-132,118,248,web-311,Silver,FALSE
100002755,5646,505225,Laptop,Appliances,3,1839.49,1/31/2024 4:40,108,dallastx.com,Online,web-301,99,241,web-498,Silver,TRUE
100002756,6533,505338,Camera,Electronics,1,293.83,2/6/2024 10:56,105,losangelesca.com,Online,web-364,128,108,web-186,Silver,FALSE
100002757,9967,505958,Laptop,Appliances,5,1370.5,2/25/2024 20:27,101,newyorkny.com,Online,web-248,60,270,web-221,Gold,TRUE
100002758,3139,505534,Camera,Appliances,4,1460.97,2/29/2024 22:08,117,chicagoil.com,Online,web-294,56,133,web-330,Platinum,FALSE
100002759,8951,505842,Headphones,Electronics,4,909.39,8/18/2024 16:44,116,losangelesca.com,Online,web-421,87,108,web-195,Platinum,TRUE
100002760,6631,505611,TV,Electronics,5,1369.56,6/22/2024 9:11,115,dallastx.com,Online,web-379,52,224,web-485,Silver,FALSE
100002761,1793,505385,Laptop,Appliances,4,244.92,2/7/2024 13:31,118,newyorkny.com,Online,web-306,106,187,web-240,Bronze,TRUE
100002762,1752,505883,Camera,Electronics,5,387.82,8/28/2024 22:40,108,chicagoil.com,Online,web-76,98,269,web-303,Bronze,TRUE
100002763,2631,505830,Fridge,Electronics,3,1533.15,6/17/2024 7:07,109,newyorkny.com,Online,web-458,140,132,web-441,Gold,FALSE
100002764,8529,505884,Fridge,Appliances,5,596.77,5/19/2024 2:29,115,dallastx.com,Online,web-442,150,111,web-237,Platinum,TRUE
100002765,1266,505695,Laptop,Appliances,3,496.85,9/14/2024 5:25,103,dallastx.com,Online,web-191,71,164,web-495,Bronze,TRUE
100002766,3035,505707,Tablet,Appliances,4,1562.03,2/14/2024 15:57,101,losangelesca.com,Online,web-58,126,202,web-266,Silver,TRUE
100002767,3588,505379,Fridge,Electronics,4,1843.53,4/15/2024 19:24,114,newyorkny.com,Online,web-408,98,249,web-303,Silver,FALSE
100002768,8230,505874,Headphones,Electronics,1,1084.66,7/24/2024 7:13,106,dallastx.com,Online,web-436,129,112,web-104,Platinum,TRUE
100002769,8479,505908,Washing Machine,Electronics,2,125.03,5/17/2024 17:40,118,miamifl.com,Online,web-328,98,218,web-250,Silver,FALSE
100002770,1011,505920,Fridge,Appliances,5,1029.06,4/10/2024 07:37,108,losangelesca.com,Online,web-470,90,173,web-375,Gold,TRUE
100002771,8009,505759,Headphones,Electronics,1,1707.91,4/7/2024 20:49,108,dallastx.com,Online,web-305,73,153,web-489,Silver,FALSE
100002772,4314,505509,Smartphone,Appliances,2,226.38,9/11/2024 22:34,109,miamifl.com,Online,web-245,145,248,web-282,Bronze,TRUE
100002773,3161,505464,Fridge,Appliances,3,618.92,7/13/2024 19:50,112,miamifl.com,Online,web-353,86,105,web-144,Silver,FALSE
100002774,5945,505587,Washing Machine,Electronics,1,346.89,2/10/2024 21:09,112,miamifl.com,Online,web-99,62,261,web-143,Platinum,FALSE
100002775,3604,505782,TV,Electronics,1,333.24,3/17/2024 17:19,116,losangelesca.com,Online,web-415,145,202,web-399,Silver,FALSE
100002776,5489,505717,Smartphone,Electronics,4,1235.22,7/4/2024 10:04,108,losangelesca.com,Online,web-210,90,166,web-403,Bronze,TRUE
100002777,2529,505514,Laptop,Electronics,1,522.47,3/1/2024 07:11,111,dallastx.com,Online,web-208,112,236,web-116,Gold,FALSE
100002778,6905,505596,Headphones,Appliances,5,630.67,7/22/2024 12:22,114,chicagoil.com,Online,web-323,78,164,web-307,Silver,FALSE
100002779,5102,505623,Headphones,Electronics,3,140.09,4/15/2024 15:05,106,miamifl.com,Online,web-421,59,222,web-263,Gold,FALSE
100002780,2350,505385,Tablet,Electronics,5,1375.07,1/18/2024 11:01,107,miamifl.com,Online,web-449,135,226,web-485,Bronze,FALSE
100002781,7092,505250,TV,Electronics,5,1128.31,2/11/2024 05:28,105,losangelesca.com,Online,web-164,115,148,web-301,Bronze,FALSE
100002782,3711,505886,Headphones,Appliances,4,1581.59,4/20/2024 22:13,115,dallastx.com,Online,web-141,56,257,web-474,Gold,FALSE
100002783,1848,505565,Camera,Appliances,3,513.22,5/8/2024 15:10,116,dallastx.com,Online,web-228,68,142,web-220,Silver,TRUE
100002784,7493,505210,Fridge,Electronics,2,530.32,7/30/2024 10:39,102,chicagoil.com,Online,web-375,52,110,web-190,Bronze,FALSE
100002785,6005,505225,Laptop,Electronics,2,308.4,1/3/2024 15:38,102,newyorkny.com,Online,web-481,86,138,web-195,Platinum,TRUE
100002786,4836,505356,Headphones,Appliances,2,755.53,2/1/2024 09:27,109,chicagoil.com,Online,web-187,52,176,web-444,Silver,FALSE
100002787,8032,505601,Camera,Appliances,3,773.62,8/31/2024 1:13,111,miamifl.com,Online,web-260,83,261,web-306,Bronze,FALSE
100002788,2494,505609,Headphones,Electronics,3,788.26,7/23/2024 23:48,107,losangelesca.com,Online,web-461,59,165,web-348,Bronze,FALSE
100002789,2559,505336,Headphones,Appliances,2,410.37,9/10/2024 08:27,111,miamifl.com,Online,web-427,140,299,web-409,Bronze,FALSE
100002790,1017,505743,Laptop,Electronics,3,1238.79,8/3/2024 17:57,117,chicagoil.com,Online,web-236,51,168,web-136,Platinum,FALSE
100002791,4496,505237,Tablet,Appliances,1,264.89,6/12/2024 07:28,112,losangelesca.com,Online,web-428,108,103,web-489,Silver,TRUE
100002792,8812,505130,Headphones,Electronics,3,695.91,7/26/2024 19:04,119,losangelesca.com,Online,web-286,63,274,web-159,Silver,TRUE
100002793,2276,505201,Camera,Electronics,4,1201.42,1/13/2024 18:41,116,losangelesca.com,Online,web-359,122,222,web-139,Silver,TRUE
100002794,3174,505855,Headphones,Electronics,4,1509.55,9/1/2024 18:21,107,miamifl.com,Online,web-500,58,160,web-351,Gold,TRUE
100002795,4705,505154,Smartphone,Electronics,5,1275.99,1/1/2024 02:59,102,losangelesca.com,Online,web-481,67,262,web-360,Platinum,FALSE
100002796,9510,505950,Washing Machine,Electronics,2,428.46,1/31/2024 5:52,105,miamifl.com,Online,web-341,126,125,web-272,Bronze,TRUE
100002797,8291,505169,Washing Machine,Electronics,1,215.91,4/7/2024 22:05,115,losangelesca.com,Online,web-495,149,246,web-158,Gold,FALSE
100002798,1152,505610,Laptop,Electronics,2,1709.14,6/26/2024 19:17,108,chicagoil.com,Online,web-372,85,223,web-192,Silver,FALSE
100002799,1132,505794,Washing Machine,Appliances,1,446.09,6/18/2024 1:56,105,miamifl.com,Online,web-124,81,120,web-277,Gold,FALSE
100002800,6629,505127,Laptop,Electronics,3,633.35,5/21/2024 8:07,106,newyorkny.com,Online,web-488,150,238,web-408,Platinum,FALSE
100002801,2975,505283,Washing Machine,Electronics,4,899.96,3/6/2024 09:37,118,dallastx.com,Online,web-341,138,267,web-464,Platinum,FALSE
100002802,7919,505491,Laptop,Appliances,3,1249.32,9/15/2024 11:34,112,chicagoil.com,Online,web-247,81,259,web-187,Silver,TRUE
100002803,3165,505719,Camera,Electronics,5,488.8,2/11/2024 01:29,115,dallastx.com,Online,web-465,108,291,web-448,Bronze,TRUE
100002804,8826,505795,Washing Machine,Appliances,3,1601.31,8/30/2024 0:17,101,newyorkny.com,Online,web-34,57,272,web-332,Silver,TRUE
100002805,2160,505434,TV,Electronics,2,1778.87,3/15/2024 5:43,110,chicagoil.com,Online,web-466,73,100,web-191,Bronze,FALSE
100002806,4751,505256,Fridge,Appliances,3,1387.07,7/24/2024 2:34,106,losangelesca.com,Online,web-30,104,130,web-397,Platinum,TRUE
100002807,7276,505410,Laptop,Appliances,3,1718.72,4/7/2024 18:07,109,dallastx.com,Online,web-429,96,117,web-139,Platinum,FALSE
100002808,2463,505736,Tablet,Appliances,5,1345.72,4/23/2024 10:54,102,chicagoil.com,Online,web-358,106,146,web-307,Silver,TRUE
100002809,2678,505738,Headphones,Appliances,2,1191.25,7/11/2024 11:13,105,newyorkny.com,Online,web-165,117,114,web-405,Bronze,TRUE
100002810,2690,505198,Camera,Electronics,1,993.11,9/4/2024 21:11,111,miamifl.com,Online,web-96,62,293,web-249,Gold,FALSE
100002811,6133,505878,Tablet,Electronics,4,1372.5,5/11/2024 03:18,111,dallastx.com,Online,web-498,87,150,web-171,Gold,FALSE
100002812,7022,505178,Washing Machine,Electronics,3,259.05,1/24/2024 17:51,111,dallastx.com,Online,web-300,129,293,web-490,Bronze,TRUE
100002813,5902,505776,Smartphone,Appliances,3,80.81,6/16/2024 22:02,110,dallastx.com,Online,web-381,100,201,web-174,Platinum,TRUE
100002814,3246,505869,Headphones,Electronics,1,336.8,2/12/2024 13:32,114,losangelesca.com,Online,web-356,78,225,web-166,Silver,FALSE
100002815,7270,505632,Headphones,Appliances,1,1189.87,3/24/2024 23:04,117,newyorkny.com,Online,web-73,95,146,web-410,Gold,FALSE
100002816,3181,505885,Headphones,Appliances,1,1900.01,3/25/2024 4:53,120,dallastx.com,Online,web-181,90,256,web-172,Silver,TRUE
100002817,3340,505604,Washing Machine,Appliances,5,1875.45,1/1/2024 14:37,108,dallastx.com,Online,web-331,53,274,web-278,Bronze,FALSE
100002818,2120,505911,Smartphone,Electronics,4,1229.67,4/9/2024 01:34,119,miamifl.com,Online,web-365,60,266,web-226,Bronze,TRUE
100002819,9691,505577,TV,Electronics,2,810.16,2/27/2024 6:39,115,dallastx.com,Online,web-302,124,118,web-379,Gold,TRUE
100002820,1138,505306,Smartphone,Appliances,5,1575.41,8/23/2024 11:52,115,chicagoil.com,Online,web-28,76,288,web-231,Platinum,FALSE
100002821,3688,505400,Smartphone,Electronics,5,712.48,5/17/2024 13:40,102,dallastx.com,Online,web-407,97,201,web-136,Silver,FALSE
100002822,8210,505777,Laptop,Electronics,1,175.25,4/27/2024 9:24,110,chicagoil.com,Online,web-220,76,258,web-382,Gold,TRUE
100002823,6753,505609,TV,Appliances,5,931.23,2/10/2024 18:15,104,chicagoil.com,Online,web-354,58,261,web-326,Platinum,TRUE
100002824,4490,505602,Tablet,Appliances,2,1721.6,3/26/2024 15:27,104,newyorkny.com,Online,web-412,134,164,web-269,Platinum,TRUE
100002825,3480,505616,Laptop,Electronics,4,1043.01,5/10/2024 14:42,114,chicagoil.com,Online,web-253,60,132,web-344,Platinum,FALSE
100002826,7745,505367,Smartphone,Electronics,2,1691.61,2/5/2024 06:50,116,chicagoil.com,Online,web-235,53,210,web-299,Gold,TRUE
100002827,8248,505655,Washing Machine,Appliances,1,325.45,7/23/2024 21:08,118,losangelesca.com,Online,web-61,64,121,web-144,Platinum,FALSE
100002828,4559,505451,Camera,Appliances,4,1248.05,5/15/2024 19:29,118,newyorkny.com,Online,web-285,142,263,web-350,Bronze,FALSE
100002829,2420,505928,Laptop,Appliances,2,1500.1,5/3/2024 08:47,103,losangelesca.com,Online,web-165,91,298,web-307,Bronze,TRUE
100002830,2646,505980,TV,Electronics,3,1475.75,1/28/2024 13:55,112,newyorkny.com,Online,web-99,115,200,web-291,Gold,FALSE
100002831,3293,505653,Laptop,Electronics,2,1003.88,3/23/2024 10:45,119,losangelesca.com,Online,web-365,88,206,web-447,Gold,FALSE
100002832,3017,505659,Headphones,Appliances,3,1649.19,6/28/2024 8:12,114,chicagoil.com,Online,web-205,97,269,web-348,Silver,TRUE
100002833,7291,505118,Headphones,Electronics,5,353.46,3/5/2024 15:51,110,losangelesca.com,Online,web-1,100,207,web-182,Silver,FALSE
100002834,6759,505882,Laptop,Appliances,3,241,6/10/2024 14:25,113,losangelesca.com,Online,web-393,106,170,web-181,Platinum,FALSE
100002835,8035,505132,Camera,Electronics,5,1122.39,9/6/2024 11:22,115,newyorkny.com,Online,web-325,78,223,web-442,Bronze,FALSE
100002836,6152,505540,Laptop,Appliances,5,824.29,5/23/2024 10:24,108,newyorkny.com,Online,web-54,61,116,web-232,Gold,TRUE
100002837,3290,505221,TV,Appliances,2,1804.79,8/18/2024 16:57,117,dallastx.com,Online,web-243,78,107,web-286,Gold,FALSE
100002838,5059,505492,Camera,Electronics,1,1584.35,1/20/2024 2:51,113,miamifl.com,Online,web-148,111,225,web-366,Platinum,TRUE
100002839,5537,505560,Tablet,Electronics,5,913.17,9/6/2024 01:50,111,chicagoil.com,Online,web-475,57,277,web-366,Platinum,TRUE
100002840,2380,505422,Tablet,Appliances,5,1374.82,2/12/2024 17:23,113,dallastx.com,Online,web-114,138,246,web-220,Silver,TRUE
100002841,5065,505973,Washing Machine,Appliances,3,898.54,3/24/2024 4:20,120,miamifl.com,Online,web-358,55,156,web-323,Bronze,FALSE
100002842,5668,505485,Tablet,Electronics,5,993.89,4/5/2024 00:55,101,newyorkny.com,Online,web-10,142,188,web-321,Bronze,TRUE
100002843,1439,505553,Tablet,Electronics,4,1557.11,8/11/2024 07:19,110,newyorkny.com,Online,web-131,139,146,web-107,Gold,TRUE
100002844,5942,505570,TV,Electronics,5,750.02,9/7/2024 13:33,109,newyorkny.com,Online,web-31,141,213,web-355,Silver,TRUE
100002845,4366,505136,TV,Electronics,1,1151.52,7/8/2024 12:22,117,losangelesca.com,Online,web-493,58,187,web-399,Platinum,FALSE
100002846,9482,505133,Camera,Electronics,4,1380.77,5/30/2024 17:03,109,newyorkny.com,Online,web-473,135,207,web-386,Bronze,FALSE
100002847,9348,505281,Camera,Electronics,4,1000.28,7/31/2024 15:35,114,dallastx.com,Online,web-80,138,193,web-210,Platinum,TRUE
100002848,4090,505670,Fridge,Appliances,3,912.04,4/30/2024 18:05,116,dallastx.com,Online,web-179,109,134,web-220,Gold,FALSE
100002849,7418,505775,Tablet,Electronics,1,619.43,1/23/2024 17:03,108,miamifl.com,Online,web-193,85,279,web-439,Silver,FALSE
100002850,5842,505981,Fridge,Electronics,3,1708.36,3/11/2024 10:05,107,miamifl.com,Online,web-488,122,281,web-244,Gold,TRUE
100002851,1894,505898,Headphones,Electronics,1,1493.95,6/26/2024 8:17,106,dallastx.com,Online,web-406,74,106,web-124,Silver,FALSE
100002852,4921,505410,Smartphone,Appliances,1,1688.95,5/20/2024 15:40,106,newyorkny.com,Online,web-30,61,239,web-363,Silver,FALSE
100002853,9108,505823,Laptop,Appliances,1,207.9,2/3/2024 04:03,120,chicagoil.com,Online,web-23,107,163,web-202,Bronze,TRUE
100002854,7322,505268,Camera,Electronics,2,1733.61,5/28/2024 6:38,103,losangelesca.com,Online,web-150,96,127,web-475,Bronze,TRUE
100002855,2847,505603,Camera,Appliances,1,160.14,1/14/2024 23:53,106,losangelesca.com,Online,web-61,103,275,web-199,Platinum,FALSE
100002856,4949,505541,Camera,Appliances,2,584.62,1/19/2024 11:23,110,miamifl.com,Online,web-102,53,295,web-341,Platinum,TRUE
100002857,9185,505237,Fridge,Appliances,3,149.68,1/23/2024 13:06,118,losangelesca.com,Online,web-460,113,292,web-361,Platinum,TRUE
100002858,2163,505419,Camera,Electronics,3,1627.29,6/1/2024 21:46,120,dallastx.com,Online,web-50,79,149,web-211,Platinum,TRUE
100002859,9655,505832,Washing Machine,Appliances,2,396.28,8/4/2024 20:49,111,miamifl.com,Online,web-209,50,102,web-300,Bronze,TRUE
100002860,1197,505498,Headphones,Electronics,3,305.32,8/16/2024 8:13,112,dallastx.com,Online,web-349,73,266,web-425,Silver,TRUE
100002861,6916,505599,Laptop,Electronics,1,1310.09,5/19/2024 4:13,118,chicagoil.com,Online,web-203,63,101,web-157,Gold,TRUE
