transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,day,month,year,store,store_location,category,supplier_id,customer_level,promotion_applied
100002839,5537,505560,Tablet,Electronics,5,913.17,6,9,2024,chicagoil.com,Online,web-475,web-366,Platinum,TRUE
100002840,2380,505422,Tablet,Appliances,5,1374.82,12,2,2024,dallastx.com,Online,web-114,web-220,Silver,TRUE
100002841,5065,505973,Washing Machine,Appliances,3,898.54,24,3,2024,miamifl.com,Online,web-358,web-323,Bronze,FALSE
100002842,5668,505485,Tablet,Electronics,5,993.89,5,4,2024,newyorkny.com,Online,web-10,web-321,Bronze,TRUE
100002843,1439,505553,Tablet,Electronics,4,1557.11,11,8,2024,newyorkny.com,Online,web-131,web-107,Gold,TRUE
100002844,5942,505570,TV,Electronics,5,750.02,7,9,2024,newyorkny.com,Online,web-31,web-355,Silver,TRUE
100002845,4366,505136,TV,Electronics,1,1151.52,8,7,2024,losangelesca.com,Online,web-493,web-399,Platinum,FALSE
100002846,9482,505133,Camera,Electronics,4,1380.77,30,5,2024,newyorkny.com,Online,web-473,web-386,Bronze,FALSE
100002847,9348,505281,Camera,Electronics,4,1000.28,31,7,2024,dallastx.com,Online,web-80,web-210,Platinum,TRUE
100002848,4090,505670,Fridge,Appliances,3,912.04,30,4,2024,dallastx.com,Online,web-179,web-220,Gold,FALSE
100002849,7418,505775,Tablet,Electronics,1,619.43,23,1,2024,miamifl.com,Online,web-193,web-439,Silver,FALSE
100002850,5842,505981,Fridge,Electronics,3,1708.36,11,3,2024,miamifl.com,Online,web-488,web-244,Gold,TRUE
100002851,1894,505898,Headphones,Electronics,1,1493.95,26,6,2024,dallastx.com,Online,web-406,web-124,Silver,FALSE
100002852,4921,505410,Smartphone,Appliances,1,1688.95,20,5,2024,newyorkny.com,Online,web-30,web-363,Silver,FALSE
100002853,9108,505823,Laptop,Appliances,1,207.9,3,2,2024,chicagoil.com,Online,web-23,web-202,Bronze,TRUE
100002854,7322,505268,Camera,Electronics,2,1733.61,28,5,2024,losangelesca.com,Online,web-150,web-475,Bronze,TRUE
100002855,2847,505603,Camera,Appliances,1,160.14,14,1,2024,losangelesca.com,Online,web-61,web-199,Platinum,FALSE
100002856,4949,505541,Camera,Appliances,2,584.62,19,1,2024,miamifl.com,Online,web-102,web-341,Platinum,TRUE
100002857,9185,505237,Fridge,Appliances,3,149.68,23,1,2024,losangelesca.com,Online,web-460,web-361,Platinum,TRUE
100002858,2163,505419,Camera,Electronics,3,1627.29,1,6,2024,dallastx.com,Online,web-50,web-211,Platinum,TRUE
100002859,9655,505832,Washing Machine,Appliances,2,396.28,4,8,2024,miamifl.com,Online,web-209,web-300,Bronze,TRUE
100002860,1197,505498,Headphones,Electronics,3,305.32,16,8,2024,dallastx.com,Online,web-349,web-425,Silver,TRUE
100002861,6916,505599,Laptop,Electronics,1,1310.09,19,5,2024,chicagoil.com,Online,web-203,web-157,Gold,TRUE
100002862,6185,505882,Smartphone,Electronics,2,1497.68,28,4,2024,chicagoil.com,Online,web-433,web-280,Gold,TRUE
100002863,3162,505212,Camera,Electronics,2,1065.45,11,7,2024,chicagoil.com,Online,web-253,web-424,Bronze,TRUE
100002864,7337,505682,Laptop,Appliances,1,1142.9,10,2,2024,chicagoil.com,Online,web-238,web-395,Bronze,FALSE
100002865,7895,505791,Headphones,Appliances,1,1132.16,21,7,2024,losangelesca.com,Online,web-180,web-193,Gold,TRUE
100002866,6986,505602,Smartphone,Electronics,4,116.72,6,8,2024,dallastx.com,Online,web-75,web-299,Silver,TRUE
100002867,9951,505775,Laptop,Appliances,1,465.44,28,5,2024,dallastx.com,Online,web-245,web-312,Bronze,FALSE
100002868,3830,505667,Tablet,Electronics,3,1883.26,25,4,2024,miamifl.com,Online,web-397,web-367,Bronze,FALSE
100002869,8717,505801,TV,Appliances,5,1294,12,5,2024,dallastx.com,Online,web-0,web-307,Silver,TRUE
100002870,2195,505652,Camera,Electronics,5,1766.97,16,4,2024,losangelesca.com,Online,web-224,web-295,Platinum,FALSE
100002871,1273,505685,Camera,Appliances,4,381.7,5,9,2024,losangelesca.com,Online,web-56,web-429,Bronze,FALSE
100002872,2106,505581,TV,Appliances,1,666.61,7,3,2024,dallastx.com,Online,web-79,web-365,Platinum,TRUE
100002873,1225,505587,Fridge,Appliances,2,829.54,23,5,2024,dallastx.com,Online,web-451,web-112,Silver,TRUE
100002874,5295,505675,Laptop,Electronics,4,1534.4,26,5,2024,chicagoil.com,Online,web-229,web-377,Platinum,TRUE
100002875,4534,505974,Smartphone,Appliances,2,142.1,30,7,2024,dallastx.com,Online,web-294,web-111,Platinum,FALSE
100002876,1652,505260,Fridge,Appliances,1,1314.72,30,5,2024,dallastx.com,Online,web-361,web-346,Silver,TRUE
100002877,1990,505618,Tablet,Electronics,5,142.67,15,5,2024,chicagoil.com,Online,web-376,web-401,Bronze,TRUE
100002878,7520,505157,Tablet,Appliances,4,66.59,17,2,2024,miamifl.com,Online,web-352,web-289,Platinum,TRUE
100002879,9300,505500,TV,Appliances,1,1572.7,26,1,2024,dallastx.com,Online,web-239,web-313,Silver,TRUE
100002880,5693,505369,Fridge,Electronics,1,1587.92,26,5,2024,miamifl.com,Online,web-52,web-271,Platinum,TRUE
100002881,9209,505606,Tablet,Appliances,2,582.63,10,8,2024,chicagoil.com,Online,web-224,web-222,Silver,FALSE
100002882,7806,505705,Laptop,Electronics,2,1385.45,18,8,2024,miamifl.com,Online,web-220,web-126,Gold,FALSE
100002883,7939,505486,Washing Machine,Electronics,1,945.51,5,8,2024,dallastx.com,Online,web-109,web-112,Gold,TRUE
100002884,7590,505731,Washing Machine,Appliances,2,728.57,31,5,2024,newyorkny.com,Online,web-379,web-125,Platinum,FALSE
100002885,2350,505792,Camera,Electronics,1,1269.6,7,8,2024,losangelesca.com,Online,web-490,web-195,Bronze,TRUE
100002886,9791,505461,Headphones,Appliances,5,1096.12,10,1,2024,newyorkny.com,Online,web-166,web-173,Platinum,FALSE
100002887,9808,505884,TV,Electronics,4,1461.02,2,4,2024,newyorkny.com,Online,web-4,web-348,Platinum,TRUE
100002888,3501,505391,Headphones,Electronics,5,518.18,4,8,2024,newyorkny.com,Online,web-210,web-286,Gold,TRUE
100002889,5546,505428,TV,Electronics,5,876.73,18,5,2024,dallastx.com,Online,web-447,web-106,Gold,FALSE
100002890,2369,505162,Camera,Electronics,5,1034.73,20,7,2024,chicagoil.com,Online,web-407,web-415,Bronze,TRUE
100002891,6077,505128,TV,Electronics,5,137.07,27,8,2024,newyorkny.com,Online,web-389,web-203,Platinum,TRUE
100002892,2294,505704,Camera,Appliances,1,1782.9,8,3,2024,chicagoil.com,Online,web-151,web-454,Bronze,FALSE
100002893,9377,505146,TV,Appliances,1,1668.7,12,5,2024,chicagoil.com,Online,web-91,web-309,Platinum,TRUE
100002894,4329,505231,Washing Machine,Electronics,1,1346.81,29,7,2024,dallastx.com,Online,web-356,web-437,Silver,TRUE
100002895,3545,505957,Camera,Electronics,3,920.49,24,6,2024,newyorkny.com,Online,web-234,web-108,Silver,FALSE
100002896,9788,505475,Tablet,Appliances,1,189.76,17,5,2024,losangelesca.com,Online,web-80,web-243,Silver,TRUE
100002897,6353,505457,TV,Appliances,1,1749.13,15,1,2024,dallastx.com,Online,web-291,web-340,Gold,FALSE
100002898,7401,505928,Washing Machine,Electronics,2,661.47,3,9,2024,losangelesca.com,Online,web-368,web-102,Silver,FALSE
100002899,2083,505859,Fridge,Appliances,3,525.18,11,8,2024,miamifl.com,Online,web-311,web-416,Platinum,FALSE
100002900,6081,505697,Camera,Appliances,4,597.59,29,8,2024,chicagoil.com,Online,web-469,web-179,Gold,TRUE
100002901,8167,505127,Tablet,Electronics,1,167.21,3,3,2024,miamifl.com,Online,web-12,web-386,Gold,FALSE
100002902,4909,505883,Camera,Appliances,2,1113.71,23,7,2024,chicagoil.com,Online,web-352,web-118,Gold,TRUE
100002903,1948,505740,Tablet,Appliances,1,361.38,12,3,2024,losangelesca.com,Online,web-150,web-220,Platinum,TRUE
100002904,5005,505449,Camera,Electronics,4,55.7,26,4,2024,dallastx.com,Online,web-107,web-213,Gold,FALSE
100002905,2412,505489,Washing Machine,Electronics,1,508.29,9,3,2024,chicagoil.com,Online,web-262,web-331,Platinum,TRUE
100002906,8118,505199,TV,Electronics,5,1332.19,26,5,2024,newyorkny.com,Online,web-280,web-144,Platinum,TRUE
100002907,2900,505538,Washing Machine,Electronics,4,379.66,28,5,2024,losangelesca.com,Online,web-322,web-235,Bronze,TRUE
100002908,8428,505453,Fridge,Electronics,5,1602.38,14,6,2024,losangelesca.com,Online,web-51,web-172,Bronze,TRUE
100002909,1901,505465,TV,Appliances,4,388.93,26,6,2024,chicagoil.com,Online,web-249,web-449,Silver,TRUE
100002910,6067,505521,Smartphone,Appliances,1,1553.35,15,8,2024,dallastx.com,Online,web-465,web-157,Bronze,TRUE
100002911,3877,505459,TV,Appliances,1,1493.45,11,8,2024,newyorkny.com,Online,web-368,web-210,Bronze,FALSE
100002912,2956,505157,Fridge,Electronics,4,1386.03,28,8,2024,newyorkny.com,Online,web-208,web-341,Gold,FALSE
100002913,1207,505777,Smartphone,Appliances,2,199.75,18,6,2024,losangelesca.com,Online,web-236,web-247,Platinum,TRUE
100002914,3248,505350,Headphones,Electronics,3,1516.91,14,1,2024,dallastx.com,Online,web-203,web-330,Gold,FALSE
100002915,1185,505353,Headphones,Appliances,5,804.13,20,8,2024,newyorkny.com,Online,web-69,web-190,Gold,FALSE
100002916,3684,505340,Camera,Appliances,1,287.04,30,7,2024,miamifl.com,Online,web-477,web-355,Gold,TRUE
100002917,9133,505763,Camera,Electronics,5,1570.48,4,7,2024,miamifl.com,Online,web-442,web-391,Silver,TRUE
100002918,6680,505419,Tablet,Electronics,3,851.6,8,3,2024,miamifl.com,Online,web-85,web-216,Bronze,TRUE
100002919,9568,505706,Tablet,Electronics,1,859.91,13,5,2024,dallastx.com,Online,web-434,web-396,Gold,FALSE
100002920,9474,505186,Fridge,Electronics,5,67.62,4,8,2024,newyorkny.com,Online,web-452,web-189,Bronze,TRUE
100002921,5247,505804,Fridge,Appliances,3,1098.07,8,5,2024,miamifl.com,Online,web-224,web-423,Platinum,TRUE
100002922,3735,505167,Smartphone,Electronics,4,1369.64,15,4,2024,chicagoil.com,Online,web-17,web-173,Gold,FALSE
100002923,7092,505989,Washing Machine,Electronics,5,1376.43,26,2,2024,dallastx.com,Online,web-73,web-450,Silver,FALSE
100002924,3079,505412,TV,Appliances,3,1314.6,25,1,2024,newyorkny.com,Online,web-377,web-308,Silver,FALSE
100002925,5403,505217,Smartphone,Appliances,3,1417.76,30,5,2024,miamifl.com,Online,web-178,web-470,Platinum,FALSE
100002926,2934,505445,Washing Machine,Appliances,1,1981.2,1,8,2024,losangelesca.com,Online,web-159,web-460,Silver,FALSE
100002927,1480,505273,Laptop,Electronics,1,1489.64,20,6,2024,newyorkny.com,Online,web-126,web-357,Platinum,FALSE
100002928,6488,505120,Smartphone,Appliances,1,1220.45,8,5,2024,chicagoil.com,Online,web-486,web-418,Bronze,FALSE
100002929,8034,505651,Tablet,Appliances,2,958.42,4,5,2024,miamifl.com,Online,web-36,web-242,Platinum,FALSE
100002930,5456,505433,Fridge,Electronics,4,1045.05,12,3,2024,dallastx.com,Online,web-202,web-392,Gold,TRUE
100002931,9582,505138,Headphones,Electronics,3,1427.54,31,3,2024,dallastx.com,Online,web-327,web-267,Silver,FALSE
100002932,2046,505571,Washing Machine,Appliances,2,1313.63,30,1,2024,chicagoil.com,Online,web-118,web-233,Silver,TRUE
100002933,5308,505773,Tablet,Appliances,3,885.4,2,6,2024,chicagoil.com,Online,web-294,web-180,Gold,TRUE
100002934,2262,505984,Smartphone,Appliances,5,409.17,22,2,2024,dallastx.com,Online,web-34,web-355,Silver,FALSE
100002935,9128,505532,Laptop,Appliances,2,133.35,5,8,2024,newyorkny.com,Online,web-163,web-313,Gold,TRUE
100002936,8457,505681,Fridge,Electronics,1,739.5,4,1,2024,dallastx.com,Online,web-261,web-479,Silver,FALSE
100002937,9368,505627,Laptop,Appliances,1,207.55,7,7,2024,miamifl.com,Online,web-158,web-164,Silver,FALSE
100002938,6900,505531,Smartphone,Electronics,4,1412.56,6,4,2024,chicagoil.com,Online,web-215,web-412,Gold,FALSE
100002939,1908,505373,Tablet,Appliances,2,244.46,9,8,2024,dallastx.com,Online,web-139,web-226,Gold,FALSE
100002940,9185,505120,Smartphone,Electronics,5,148.19,13,2,2024,losangelesca.com,Online,web-453,web-473,Silver,FALSE
100002941,3734,505812,Fridge,Electronics,5,974.08,25,6,2024,newyorkny.com,Online,web-247,web-473,Silver,TRUE
100002942,7024,505580,Fridge,Appliances,4,67.23,20,8,2024,losangelesca.com,Online,web-64,web-489,Silver,TRUE
100002943,3577,505702,Camera,Appliances,5,272.57,24,6,2024,miamifl.com,Online,web-171,web-226,Bronze,FALSE
100002944,5179,505122,Smartphone,Appliances,1,520.82,13,9,2024,losangelesca.com,Online,web-214,web-302,Bronze,FALSE
100002945,2685,505424,Fridge,Appliances,4,1143.23,13,3,2024,newyorkny.com,Online,web-27,web-474,Platinum,TRUE
100002946,2889,505486,TV,Electronics,2,1749.15,31,3,2024,dallastx.com,Online,web-422,web-393,Bronze,TRUE
100002947,4742,505684,Headphones,Electronics,4,103.79,10,1,2024,chicagoil.com,Online,web-144,web-361,Bronze,TRUE
100002948,9336,505499,Tablet,Electronics,5,1325.71,24,8,2024,losangelesca.com,Online,web-196,web-209,Platinum,FALSE
100002949,1042,505430,Camera,Appliances,1,1089.61,15,3,2024,miamifl.com,Online,web-413,web-172,Silver,FALSE
100002950,1721,505686,Camera,Appliances,2,1232.98,9,7,2024,newyorkny.com,Online,web-239,web-485,Platinum,FALSE
100002951,1201,505200,Tablet,Appliances,4,253.19,10,3,2024,miamifl.com,Online,web-456,web-258,Bronze,TRUE
100002952,5006,505927,Laptop,Electronics,1,472.55,27,7,2024,dallastx.com,Online,web-262,web-115,Bronze,FALSE
100002953,1753,505600,Tablet,Electronics,4,62.52,19,7,2024,chicagoil.com,Online,web-80,web-447,Platinum,FALSE
100002954,8729,505202,Camera,Appliances,1,774.06,13,1,2024,miamifl.com,Online,web-334,web-341,Silver,FALSE
100002955,6963,505807,Washing Machine,Appliances,4,1541.26,20,7,2024,newyorkny.com,Online,web-22,web-189,Silver,FALSE
100002956,7274,505791,Fridge,Appliances,1,1770.2,17,2,2024,newyorkny.com,Online,web-349,web-363,Gold,TRUE
100002957,3458,505310,Washing Machine,Appliances,5,1189.07,19,1,2024,miamifl.com,Online,web-104,web-143,Gold,FALSE
100002958,3932,505444,Fridge,Electronics,5,206.98,4,1,2024,newyorkny.com,Online,web-223,web-500,Silver,FALSE
100002959,1579,505608,Headphones,Appliances,1,566.42,17,2,2024,chicagoil.com,Online,web-317,web-415,Gold,TRUE
100002960,7870,505614,Washing Machine,Appliances,5,1303.04,9,9,2024,dallastx.com,Online,web-10,web-276,Gold,FALSE
100002961,4678,505930,Smartphone,Electronics,4,755.52,4,7,2024,dallastx.com,Online,web-200,web-413,Platinum,TRUE
100002962,6272,505883,Smartphone,Electronics,2,1872.74,11,3,2024,newyorkny.com,Online,web-355,web-357,Bronze,FALSE
100002963,5067,505783,Tablet,Appliances,2,869.62,10,7,2024,miamifl.com,Online,web-464,web-153,Silver,FALSE
100002964,7819,505447,Smartphone,Electronics,2,971.59,20,8,2024,chicagoil.com,Online,web-55,web-422,Gold,FALSE
100002965,6241,505270,Laptop,Appliances,5,1252.83,3,3,2024,newyorkny.com,Online,web-163,web-441,Bronze,FALSE
100002966,5444,505729,Camera,Electronics,5,721.03,11,2,2024,dallastx.com,Online,web-363,web-313,Silver,FALSE
100002967,2276,505406,Washing Machine,Appliances,4,809.5,19,4,2024,newyorkny.com,Online,web-407,web-138,Gold,FALSE
100002968,7108,505472,Fridge,Electronics,3,274.02,15,5,2024,miamifl.com,Online,web-359,web-440,Bronze,TRUE
100002969,2956,505546,Camera,Appliances,4,412.83,24,6,2024,miamifl.com,Online,web-179,web-356,Gold,FALSE
100002970,9225,505306,Washing Machine,Electronics,4,884.18,7,9,2024,losangelesca.com,Online,web-16,web-113,Platinum,TRUE
100002971,1862,505608,Smartphone,Electronics,1,202.58,20,3,2024,losangelesca.com,Online,web-339,web-401,Bronze,FALSE
100002972,3938,505750,Headphones,Appliances,5,906.42,17,5,2024,dallastx.com,Online,web-416,web-359,Gold,FALSE
100002973,4656,505967,Tablet,Electronics,2,1482.01,25,5,2024,dallastx.com,Online,web-94,web-484,Bronze,TRUE
100002974,9450,505906,TV,Appliances,4,1631.22,16,5,2024,miamifl.com,Online,web-201,web-115,Silver,FALSE
100002975,1752,505177,Headphones,Electronics,3,1391.79,16,5,2024,losangelesca.com,Online,web-466,web-407,Bronze,TRUE
100002976,7568,505960,Washing Machine,Appliances,2,1367.67,24,6,2024,miamifl.com,Online,web-33,web-373,Platinum,TRUE
100002977,2129,505970,Camera,Appliances,1,1025.93,7,3,2024,chicagoil.com,Online,web-121,web-387,Silver,TRUE
100002978,8620,505648,Laptop,Appliances,4,1512.66,22,8,2024,newyorkny.com,Online,web-131,web-470,Silver,FALSE
100002979,5625,505319,Fridge,Appliances,4,1700.59,17,6,2024,dallastx.com,Online,web-15,web-131,Silver,TRUE
100002980,6090,505394,Headphones,Appliances,5,519.01,7,8,2024,dallastx.com,Online,web-359,web-234,Silver,TRUE
100002981,6362,505371,Camera,Electronics,1,741.03,10,2,2024,dallastx.com,Online,web-319,web-109,Gold,FALSE
100002982,2415,505148,Fridge,Electronics,1,257.78,16,1,2024,newyorkny.com,Online,web-445,web-419,Bronze,FALSE
100002983,8483,505404,Camera,Electronics,2,1497.26,23,8,2024,losangelesca.com,Online,web-241,web-206,Gold,TRUE
100002984,1130,505687,Smartphone,Electronics,3,1541.58,6,5,2024,miamifl.com,Online,web-115,web-218,Bronze,TRUE
100002985,7044,505511,Smartphone,Appliances,5,794.28,13,8,2024,miamifl.com,Online,web-47,web-301,Platinum,TRUE
100002986,4287,505923,Laptop,Electronics,1,1563.9,10,3,2024,miamifl.com,Online,web-442,web-470,Silver,TRUE
100002987,5777,505331,TV,Appliances,5,1110.61,9,9,2024,chicagoil.com,Online,web-69,web-190,Silver,TRUE
100002988,5979,505739,Fridge,Appliances,3,1882.91,29,1,2024,losangelesca.com,Online,web-79,web-324,Silver,FALSE
100002989,4974,505860,Headphones,Appliances,3,775.9,9,4,2024,newyorkny.com,Online,web-405,web-175,Gold,TRUE
100002990,8600,505194,Camera,Appliances,4,1014.12,15,1,2024,chicagoil.com,Online,web-394,web-237,Gold,FALSE
100002991,7033,505834,Tablet,Electronics,5,944.59,31,8,2024,losangelesca.com,Online,web-344,web-498,Bronze,FALSE
100002992,9083,505964,Camera,Appliances,1,431.41,28,5,2024,chicagoil.com,Online,web-28,web-254,Gold,FALSE
100002993,4201,505692,Headphones,Appliances,1,1699.83,29,2,2024,miamifl.com,Online,web-417,web-268,Silver,FALSE
100002994,9954,505197,Smartphone,Appliances,2,1073.27,21,4,2024,newyorkny.com,Online,web-416,web-165,Silver,TRUE
100002995,5016,505706,Tablet,Electronics,3,1507.51,14,8,2024,dallastx.com,Online,web-364,web-195,Silver,TRUE
100002996,3466,505444,Headphones,Electronics,3,1655.17,11,8,2024,dallastx.com,Online,web-221,web-347,Silver,FALSE
100002997,1104,505379,Headphones,Appliances,2,140.75,25,2,2024,dallastx.com,Online,web-196,web-284,Silver,FALSE
100002998,7718,505168,Washing Machine,Appliances,2,1472.41,9,4,2024,newyorkny.com,Online,web-224,web-408,Platinum,TRUE
100002999,1391,505680,Washing Machine,Electronics,2,473.96,16,4,2024,miamifl.com,Online,web-222,web-232,Platinum,TRUE
100003000,4817,505920,TV,Electronics,4,1327.79,15,7,2024,miamifl.com,Online,web-207,web-169,Silver,FALSE
100003001,9872,505643,Smartphone,Electronics,2,1448.91,11,1,2024,miamifl.com,Online,web-496,web-299,Silver,TRUE
100003002,6675,505586,Headphones,Appliances,2,1912.96,19,5,2024,newyorkny.com,Online,web-165,web-350,Gold,TRUE
100003003,1157,505537,Headphones,Appliances,1,1351.07,8,3,2024,chicagoil.com,Online,web-146,web-219,Bronze,TRUE
100003004,6488,505314,Tablet,Electronics,4,1924.76,4,8,2024,newyorkny.com,Online,web-335,web-168,Gold,FALSE
100003005,1023,505455,TV,Electronics,5,638.76,12,7,2024,miamifl.com,Online,web-2,web-453,Silver,TRUE
100003006,7164,505914,Headphones,Electronics,1,1585.54,16,5,2024,losangelesca.com,Online,web-166,web-460,Gold,TRUE
100003007,6038,505178,Smartphone,Appliances,4,1777.21,25,4,2024,newyorkny.com,Online,web-119,web-463,Bronze,FALSE
100003008,2703,505767,Tablet,Appliances,5,393.02,24,8,2024,chicagoil.com,Online,web-376,web-461,Gold,TRUE
100003009,4361,505943,TV,Electronics,4,877.31,3,8,2024,losangelesca.com,Online,web-325,web-347,Bronze,FALSE
100003010,9680,505409,Smartphone,Appliances,5,1468.67,18,6,2024,newyorkny.com,Online,web-91,web-191,Gold,TRUE
100003011,4902,505616,Laptop,Electronics,3,51.65,2,7,2024,dallastx.com,Online,web-142,web-194,Gold,FALSE
100003012,7878,505923,Laptop,Appliances,4,1905.28,25,1,2024,losangelesca.com,Online,web-80,web-175,Bronze,FALSE
100003013,9061,505407,TV,Electronics,3,265.38,20,5,2024,newyorkny.com,Online,web-321,web-152,Gold,TRUE
100003014,1981,505543,Laptop,Appliances,4,1620.8,26,1,2024,dallastx.com,Online,web-497,web-261,Gold,TRUE
100003015,3332,505779,Washing Machine,Appliances,4,861.39,26,3,2024,newyorkny.com,Online,web-333,web-278,Platinum,FALSE
100003016,5584,505652,Laptop,Electronics,1,238.69,17,3,2024,newyorkny.com,Online,web-58,web-221,Platinum,FALSE
100003017,2524,505420,Camera,Appliances,4,631.47,21,5,2024,chicagoil.com,Online,web-354,web-174,Gold,FALSE
100003018,1719,505304,TV,Appliances,4,1271.11,6,9,2024,miamifl.com,Online,web-441,web-263,Platinum,TRUE
100003019,4792,505524,Headphones,Electronics,3,249.42,7,8,2024,miamifl.com,Online,web-210,web-125,Gold,FALSE
100003020,9515,505511,Fridge,Electronics,1,411.86,28,2,2024,chicagoil.com,Online,web-500,web-497,Silver,FALSE
100003021,7767,505357,Washing Machine,Appliances,4,1047.15,27,7,2024,chicagoil.com,Online,web-289,web-149,Silver,TRUE
100003022,7102,505739,Smartphone,Electronics,5,269.75,28,6,2024,losangelesca.com,Online,web-142,web-300,Platinum,FALSE
100003023,8511,505627,Washing Machine,Electronics,1,823.73,3,7,2024,miamifl.com,Online,web-113,web-416,Silver,TRUE
100003024,2391,505564,Headphones,Appliances,2,1087.14,27,3,2024,chicagoil.com,Online,web-171,web-396,Bronze,FALSE
100003025,2565,505787,Tablet,Appliances,5,871.92,26,4,2024,losangelesca.com,Online,web-114,web-196,Bronze,TRUE
100003026,9280,505881,Tablet,Electronics,3,1779.99,6,1,2024,losangelesca.com,Online,web-359,web-497,Platinum,TRUE
100003027,3187,505660,Washing Machine,Electronics,2,860.53,18,6,2024,miamifl.com,Online,web-85,web-195,Silver,TRUE
100003028,7461,505284,Fridge,Electronics,1,984.44,13,7,2024,losangelesca.com,Online,web-483,web-390,Platinum,TRUE
100003029,2226,505119,Washing Machine,Appliances,3,1691.35,23,4,2024,newyorkny.com,Online,web-494,web-326,Gold,TRUE
100003030,2020,505742,Headphones,Appliances,1,807.18,15,4,2024,miamifl.com,Online,web-256,web-229,Platinum,TRUE
100003031,8126,505820,Tablet,Appliances,1,785.36,11,9,2024,losangelesca.com,Online,web-381,web-285,Bronze,TRUE
100003032,3141,505628,Smartphone,Electronics,4,1955.07,4,2,2024,miamifl.com,Online,web-222,web-149,Gold,TRUE
100003033,4879,505983,Headphones,Appliances,3,805.62,13,9,2024,newyorkny.com,Online,web-467,web-143,Platinum,FALSE
100003034,5778,505291,Tablet,Appliances,2,1045.5,3,8,2024,losangelesca.com,Online,web-37,web-460,Bronze,FALSE
100003035,5276,505690,Camera,Appliances,4,991.92,9,6,2024,losangelesca.com,Online,web-238,web-440,Gold,FALSE
100003036,6161,505611,Tablet,Appliances,1,92.6,13,9,2024,newyorkny.com,Online,web-281,web-302,Silver,FALSE
100003037,7438,505318,TV,Electronics,1,785.94,23,7,2024,losangelesca.com,Online,web-340,web-273,Bronze,FALSE
100003038,6345,505776,Tablet,Appliances,4,1139.53,3,5,2024,miamifl.com,Online,web-6,web-459,Gold,FALSE
100003039,6211,505943,Camera,Appliances,1,1924.52,3,5,2024,chicagoil.com,Online,web-187,web-499,Bronze,TRUE
100003040,8417,505860,Smartphone,Appliances,2,55.83,27,1,2024,dallastx.com,Online,web-283,web-500,Silver,TRUE
100003041,5455,505578,Camera,Appliances,2,592.69,30,3,2024,dallastx.com,Online,web-455,web-135,Gold,TRUE
100003042,4827,505374,Headphones,Electronics,3,478.78,28,5,2024,chicagoil.com,Online,web-34,web-316,Gold,FALSE
100003043,2223,505753,Washing Machine,Electronics,1,1381.68,2,1,2024,chicagoil.com,Online,web-122,web-102,Platinum,FALSE
100003044,4321,505645,Tablet,Electronics,5,1845.04,20,4,2024,miamifl.com,Online,web-499,web-379,Platinum,TRUE
100003045,3230,505928,Camera,Appliances,3,494.28,11,7,2024,losangelesca.com,Online,web-495,web-304,Silver,TRUE
100003046,2785,505729,Laptop,Electronics,2,1471.43,3,3,2024,chicagoil.com,Online,web-265,web-188,Silver,TRUE
100003047,3546,505973,Fridge,Electronics,3,1395.69,26,8,2024,dallastx.com,Online,web-16,web-496,Platinum,TRUE
100003048,2731,505887,Tablet,Electronics,2,203.58,10,5,2024,chicagoil.com,Online,web-488,web-251,Platinum,TRUE
100003049,3693,505544,Camera,Appliances,1,721.81,20,8,2024,dallastx.com,Online,web-170,web-403,Silver,FALSE
100003050,8365,505679,TV,Appliances,5,1952.28,2,6,2024,miamifl.com,Online,web-231,web-266,Bronze,TRUE
100003051,8635,505844,Laptop,Electronics,5,1506.3,31,5,2024,chicagoil.com,Online,web-114,web-154,Gold,TRUE
100003052,6145,505741,Laptop,Electronics,2,332.69,13,3,2024,losangelesca.com,Online,web-95,web-215,Platinum,TRUE
100003053,7660,505161,TV,Electronics,5,1912.15,11,4,2024,newyorkny.com,Online,web-59,web-202,Bronze,TRUE
100003054,2978,505634,Smartphone,Appliances,2,1976.27,21,5,2024,miamifl.com,Online,web-114,web-397,Bronze,FALSE
100003055,9780,505305,Fridge,Electronics,3,1208.03,14,6,2024,newyorkny.com,Online,web-193,web-317,Silver,FALSE
100003056,6870,505473,TV,Appliances,5,1339.58,17,7,2024,losangelesca.com,Online,web-397,web-318,Bronze,TRUE
100003057,4401,505573,TV,Electronics,3,376.95,5,1,2024,dallastx.com,Online,web-412,web-469,Silver,FALSE
100003058,8404,505251,Headphones,Electronics,5,1873.33,31,3,2024,newyorkny.com,Online,web-227,web-102,Platinum,FALSE
100003059,6051,505346,Washing Machine,Appliances,1,797.44,20,1,2024,losangelesca.com,Online,web-438,web-476,Platinum,TRUE
100003060,8591,505254,Smartphone,Electronics,2,1216.7,4,8,2024,dallastx.com,Online,web-285,web-274,Bronze,TRUE
100003061,5341,505864,Washing Machine,Appliances,1,596.31,2,9,2024,miamifl.com,Online,web-387,web-337,Gold,TRUE
100003062,2964,505801,Smartphone,Appliances,1,135.18,21,1,2024,losangelesca.com,Online,web-478,web-265,Bronze,FALSE
100003063,2481,505883,Washing Machine,Electronics,3,565.23,11,1,2024,losangelesca.com,Online,web-467,web-176,Bronze,TRUE
100003064,3582,505407,Headphones,Appliances,1,785.38,30,4,2024,newyorkny.com,Online,web-334,web-428,Platinum,TRUE
